epoch,train_loss,train_mean_f1,val_loss,val_mean_f1,val_mean_average_precision,val_mean_roc_auc,val_mean_ap_zones_1_8,val_zone9_average_precision,val_zone9_f1,val_checkpoint_score,lr_backbone,lr_head
1,0.6612179311976523,0.6841428913253197,0.5765875414013862,0.8473260271622534,0.8773487975753654,0.9060371737532764,0.8957102108211799,0.7304574916088497,0.78125,0.8461343950574807,2.0074074074074075e-06,2.0074074074074075e-05
2,0.5126708800486923,0.752211196631658,0.5040639609098434,0.8840708827858004,0.9172842743216609,0.9284015999808377,0.9385535431752935,0.7471301234926012,0.7619047619047619,0.8811265172704857,4.007407407407408e-06,4.007407407407407e-05
3,0.40539882462571636,0.8263998153581097,0.557765050418675,0.8405372730855423,0.8634832786119113,0.9040764035613774,0.8741890770038261,0.7778368914765929,0.8421052631578947,0.845283421345656,6.007407407407407e-06,6.007407407407407e-05
4,0.4176617212590097,0.8156225501506784,0.5124742015575369,0.863955683925173,0.895898542243205,0.9281236140854292,0.9078855937280752,0.8000021303642435,0.8214285714285714,0.8755205547189256,8.007407407407408e-06,8.007407407407408e-05
5,0.3860517849360597,0.831538278797085,0.6665854519233108,0.8609158229805911,0.8906484968737592,0.9167036606780758,0.9086357032433465,0.7467508459170606,0.7714285714285715,0.8600702460454607,9.999999962872116e-06,9.999999962872115e-05
6,0.33480271688390684,0.8555005770717424,0.6478538324940019,0.8593508303133046,0.8926380312001486,0.9175700587924296,0.9141970307805533,0.7201660345569112,0.7741935483870968,0.8559877319134607,9.997273541326196e-06,9.997273541326196e-05
7,0.3077153000082678,0.8629147905638199,0.5772617695232233,0.8385200051722577,0.8553753705237026,0.9080985622141508,0.8579190339717049,0.8350260629396848,0.8275862068965517,0.8510511426620988,9.989137348797973e-06,9.989137348797972e-05
8,0.2558986970934612,0.891312216547663,0.5847414439544082,0.862249246473904,0.8830914225817029,0.9158228922805005,0.9022915978092354,0.7294900207614438,0.7878787878787878,0.8504511246948978,9.975600282094524e-06,9.975600282094524e-05
9,0.2839944062669536,0.8805913779695617,1.0664493926723178,0.7995466083869794,0.8542221363304487,0.873252411143907,0.8853088570828149,0.6055283703115194,0.7384615384615385,0.8013747110514262,9.95667714379954e-06,9.956677143799538e-05
10,0.2012790844084606,0.9185329284280692,0.5801093223659942,0.8823961333732752,0.9021417693699648,0.9211499658053705,0.9215757668319154,0.7466697896743596,0.7692307692307693,0.8691039736846486,9.932388626086916e-06,9.932388626086916e-05
11,0.18748596548957117,0.917288722825487,0.6583703276875894,0.8420077559845086,0.8780000441137777,0.9018424233609643,0.9103938649867734,0.6188494771298121,0.7605633802816901,0.8229305486296851,9.902761288094175e-06,9.902761288094176e-05
12,0.19941204961951614,0.9188421522356873,0.9783119397267,0.7872252503210352,0.8287596805479303,0.8615017922374214,0.8521678045990341,0.6414946881390996,0.7272727272727273,0.7889658696610538,9.867827526880429e-06,9.867827526880427e-05
13,0.1562756846354529,0.9362268108406613,0.7940252622822299,0.8201888854573904,0.8645417895822636,0.8836061291194552,0.8846177399804074,0.7039341863971136,0.7352941176470589,0.8304126739054192,9.827625542000666e-06,9.827625542000666e-05
14,0.17058108296064817,0.9339793054559227,0.6519137600359196,0.8458183654165747,0.8779176862178801,0.9028812590771833,0.9083850026449565,0.6341791548012691,0.7605633802816901,0.8261232482918502,9.782199293735119e-06,9.782199293735118e-05
15,0.15021572566774893,0.9395608515773467,1.3224114134703995,0.8042481483220427,0.8655682958024896,0.8832334611742144,0.8902847391701803,0.6678367488609646,0.6181818181818182,0.8235503420774155,9.73159845501932e-06,9.731598455019319e-05
16,0.10432713360004525,0.9594849817672598,0.6957611747978566,0.8559656393963335,0.8960018944316128,0.9161334607313846,0.9195662704586889,0.7074868862150039,0.7647058823529411,0.8559424551855833,9.675878357127495e-06,9.675878357127495e-05
17,0.09557101541453072,0.964314997238305,0.7103410979834734,0.8531777707281457,0.8820329005341848,0.9053679486637775,0.9018854890335182,0.7232121925395177,0.7575757575757576,0.848283500085318,9.615099929168613e-06,9.615099929168613e-05
18,0.1025826841751677,0.9604240307673467,1.0060299427558979,0.8219965507525484,0.8734354281692194,0.8877190727647422,0.8983148470233426,0.6744000773362339,0.6885245901639344,0.83114041611721,9.549329631461305e-06,9.549329631461304e-05
19,0.09547864237154619,0.9661706170966499,1.2925673071401738,0.7788093204204731,0.8589413277419455,0.8793700164801108,0.8812413302365127,0.6805413077854077,0.7213114754098361,0.8210313235011811,9.478639382860487e-06,9.478639382860487e-05
20,0.07982288018314626,0.9714531206579855,0.9855145875558567,0.810435756277443,0.8987599071827232,0.9073554050679254,0.9111292755203835,0.7998049604814423,0.746268656716418,0.8777319810087011,9.403106482115139e-06,9.40310648211514e-05
21,0.059083327954664124,0.9776745310605283,1.1922820065689546,0.7985195937188411,0.8745637561455862,0.8836707601522926,0.8952908545161291,0.7087469691812437,0.6875,0.8393276889156633,9.322813523343264e-06,9.322813523343264e-05
22,0.054497361105523015,0.9815901626452462,1.1897364222216613,0.8145526622824112,0.8591013277393154,0.8783406507737024,0.8865673915433036,0.63937281730741,0.7384615384615385,0.8124090192725355,9.23784830571643e-06,9.237848305716429e-05
