epoch,train_loss,train_mean_f1,val_loss,val_mean_f1,val_mean_average_precision,val_mean_roc_auc,val_mean_ap_zones_1_8,val_zone9_average_precision,val_zone9_f1,val_checkpoint_score,lr_backbone,lr_head
1,0.6440855982679136,0.6932758262778926,0.7377160028977827,0.7193869523669044,0.7463867642419476,0.8532997281157293,0.7360273428828188,0.8292621351149778,0.8571428571428571,0.7639977805524665,2.0294117647058825e-05,0.00020294117647058824
2,0.5976549938795438,0.7233870495344106,0.5315843099897558,0.7667185007414893,0.8180799419535753,0.8829748954515838,0.8354283695813576,0.6792925209313168,0.6153846153846154,0.7885876149863453,4.029411764705883e-05,0.0004029411764705883
3,0.5641477669182273,0.7380677220866318,0.9367519649592313,0.5912355742508107,0.5869257511049853,0.7056428862024892,0.5981877440431089,0.49682980759999673,0.5,0.5677803631101752,6.0294117647058825e-05,0.0006029411764705882
4,0.6449676480801848,0.6865887848554227,0.657554030418396,0.5871095750128008,0.5922166640204187,0.7566726649874935,0.6049934687829521,0.4900022259201513,0.5416666666666666,0.5704960959241119,8.029411764705883e-05,0.0008029411764705883
5,0.6862194104448928,0.6805965558660666,0.613632117618214,0.6440382850950885,0.6761049407809394,0.8280949361077705,0.6746547672104162,0.6877063293451253,0.7142857142857143,0.6785702358508289,9.999999414657707e-05,0.0009999999414657707
6,0.6813696779313784,0.6474106486954121,0.6991961229931224,0.5783171827828775,0.5836639021336409,0.7451997772725806,0.5882745474048012,0.5467787399643587,0.5652173913043478,0.5758258051726685,9.997213446773749e-05,0.0009997213446773748
7,0.6864644797097655,0.6654686760185907,0.8139726519584656,0.5968977925754471,0.6195291633857101,0.7404674894276989,0.612728891026949,0.6739313422557984,0.6956521739130435,0.6310896263956038,9.989017773619997e-05,0.0009989017773619996
8,0.7583651258685264,0.5864996146971008,0.7074347203428095,0.5220575794064395,0.5402888449105984,0.6684933408766447,0.5535836213270555,0.43393063357894174,0.42857142857142855,0.5176877250026213,9.97542135704472e-05,0.0009975421357044719
9,0.7653834481730152,0.5895138430917293,0.7929325255480679,0.4257889940404284,0.3892525754149649,0.5968648037867256,0.40175126670027383,0.28926304513249335,0.38235294117647056,0.36800480022993964,9.956439064529824e-05,0.0009956439064529824
10,0.8365301562518608,0.5090084163484762,0.7786862254142761,0.4017790612140705,0.38115392215354144,0.5301257176794931,0.3974895948950583,0.2504685402214063,0.38235294117647056,0.3533832784929627,9.932091652933474e-05,0.0009932091652933475
11,0.7831476290100811,0.5801300258121052,0.7441314101219177,0.4244943587790304,0.4286391467566134,0.5757828297241396,0.4386447128470451,0.34859461803316005,0.38235294117647056,0.41162968440287956,9.90240574579279e-05,0.000990240574579279
12,0.81554518104733,0.5592567449716265,0.7256050250746987,0.4575137027786428,0.4378701361389278,0.6057731890122083,0.4558465313976824,0.2940589740688908,0.38235294117647056,0.40731026419904487,9.867413804211386e-05,0.0009867413804211386
13,0.7403575999892512,0.6333209985256304,0.7318125941536643,0.5126829045794563,0.5039049027612705,0.68151061497542,0.5144450772874496,0.41958350655183807,0.46153846153846156,0.48598660606676614,9.82715409136363e-05,0.0009827154091363631
14,0.7267594318490425,0.616226652060806,0.7229503815824335,0.5071862604814146,0.49919541106017207,0.67417835429258,0.5068886157871877,0.4376497732440474,0.4444444444444444,0.48611696302424556,9.781670630654442e-05,0.0009781670630654442
15,0.7244021760476134,0.6579800302056081,0.8648161232471466,0.553033646722141,0.5438342574680296,0.6846782875436372,0.5476197693279553,0.5135501625886241,0.47058823529411764,0.5373988873061559,9.731013157580319e-05,0.0009731013157580319
16,0.73534869647509,0.6382318347815734,0.7255922501737421,0.4754032072827567,0.4489812273967144,0.6463412805386908,0.45118036539157347,0.431388123437842,0.4262295081967213,0.445242692805454,9.675237065344323e-05,0.0009675237065344323
17,0.7335753730995294,0.5740660212270998,0.666605480150743,0.5697612142056587,0.6100119352793015,0.7367059175093288,0.6293306609320553,0.45546213005727176,0.48148148148148145,0.5771701016696201,9.61440334428442e-05,0.000961440334428442
