epoch,train_loss,train_mean_f1,val_loss,val_mean_f1,val_mean_average_precision,val_mean_roc_auc,val_mean_ap_zones_1_8,val_zone9_average_precision,val_zone9_f1,val_checkpoint_score,lr_backbone,lr_head
1,0.8902560609591688,0.38415602131656823,0.9552718003590902,0.8125905049132038,0.8898662428125069,0.8975015718312819,0.8866916257812147,0.9152631790628436,0.8333333333333334,0.8952630917657034,2.0303030303030303e-06,2.0303030303030303e-05
2,0.7470211934463671,0.7119373084737785,0.5010450979073843,0.9544553856193405,0.9878455876651019,0.9874213286713286,0.989317751431281,0.9760682775356688,0.9411764705882353,0.9853429092625973,4.030303030303031e-06,4.0303030303030305e-05
3,0.4626399288721871,0.7885667357259201,0.2703344561159611,0.9608179679425568,0.9886373595830652,0.9880064487310865,0.9901525125470161,0.9765161358714581,0.9387755102040817,0.9860615995443486,6.030303030303031e-06,6.03030303030303e-05
4,0.3850956987881005,0.8275437445428396,0.22936582689483961,0.9476333895381513,0.9865812375429361,0.9854913239605269,0.9879069316179185,0.9759756849430762,0.92,0.9843275576154658,8.03030303030303e-06,8.03030303030303e-05
5,0.33389130031835706,0.8551666876952315,0.2202326071759065,0.9694234962632053,0.9917440189074538,0.9911026396443064,0.993026628714569,0.9814831404505316,0.9411764705882353,0.9895635822353578,9.999999378644915e-06,9.999999378644914e-05
6,0.30199620374980485,0.8773011158521046,0.20790939219295979,0.9747434986602994,0.9941064612321817,0.9938170749674372,0.9949645109496964,0.9872420634920634,0.9387755102040817,0.9926477767124064,9.997210998900795e-06,9.997210998900794e-05
7,0.2624773662450702,0.8878605096240619,0.180363773368299,0.9594323877992128,0.9899098691001114,0.9887817439538453,0.9924748780992267,0.9693897971071883,0.92,0.9855493538016151,9.989012916563598e-06,9.989012916563597e-05
8,0.23735225758265238,0.894219626266398,0.21213562041521072,0.9581499612194398,0.9910111676549587,0.9909100668520959,0.9927992224938822,0.9767067289435711,0.9387755102040817,0.9879714744287889,9.975414096115996e-06,9.975414096115995e-05
9,0.2182917121474889,0.9017566942316765,0.20447151580204567,0.9604407973790509,0.9914457304969909,0.9916850336324975,0.994132121538248,0.9699546021669343,0.9230769230769231,0.9868788657268539,9.956429407668492e-06,9.95642940766849e-05
10,0.18690451943605005,0.9175295221851422,0.18655773966262737,0.9566853218828901,0.9863370364511371,0.987432106272686,0.9918056312831511,0.9425882777950252,0.9166666666666666,0.9770404252367133,9.932079610699171e-06,9.932079610699171e-05
11,0.17512266832358553,0.9224085139288805,0.19917987876882157,0.9651522363421916,0.9922381295278271,0.9922630663753852,0.9933663470360068,0.9832123894623894,0.9411764705882353,0.9903201597639215,9.902391331353523e-06,9.902391331353522e-05
12,0.1553952328376393,0.9308190574194255,0.19373862103869519,0.9565838917466701,0.9857189221153941,0.9864676000998465,0.9915456041542998,0.9391054658041487,0.9130434782608695,0.9758135626492545,9.86739703332913e-06,9.86739703332913e-05
13,0.1610093478956132,0.9290283263685262,0.1889529305820664,0.955389103796663,0.9898472393235278,0.9899438692011157,0.9923398418913199,0.9699064187811919,0.9130434782608695,0.9856098149582815,9.827134982377104e-06,9.827134982377103e-05
14,0.15768682239045553,0.9297856290853949,0.18202347867190838,0.9565201023176443,0.990425169976974,0.9897543438847786,0.9930509476791055,0.9694189483599215,0.9090909090909091,0.9859613478833502,9.781649204459036e-06,9.781649204459035e-05
