epoch,train_loss,train_mean_f1,val_loss,val_mean_f1,val_mean_average_precision,val_mean_roc_auc,val_mean_ap_zones_1_8,val_zone9_average_precision,val_zone9_f1,val_checkpoint_score,lr_backbone,lr_head
1,0.8475550715959365,0.5039751524151208,0.818320922313198,0.5255590532703294,0.5919941328781646,0.6439149515241952,0.5802530515600617,0.6859227834229887,0.6829268292682927,0.6119539711189398,2.007168458781362e-05,0.0002007168458781362
2,0.8519987536657117,0.48005909408063463,0.8084216579314201,0.5251962246711985,0.5251202468936683,0.6265824830919801,0.5075027596235823,0.6660601450543566,0.6373626373626373,0.5550699752528145,4.0071684587813626e-05,0.0004007168458781362
3,0.8477983417137818,0.45303274436031177,0.8243066918465399,0.5092270087019826,0.5632540894225483,0.6276792784240409,0.5451668390124905,0.7079520927030104,0.6373626373626373,0.5940024151196465,6.0071684587813624e-05,0.0006007168458781363
4,0.8541558390964075,0.4607810482806737,0.8118937515443371,0.5730403381185492,0.5783163792984943,0.6394047133647409,0.5826431874578686,0.5437019140234998,0.6373626373626373,0.5709608054275579,8.007168458781363e-05,0.0008007168458781362
5,0.847103380245419,0.4993595091327031,0.7845944666093395,0.5400110394860133,0.5846456505808438,0.6497738568994162,0.5810177353469583,0.6136689724519276,0.6373626373626373,0.5908131064784491,9.999999965228828e-05,0.0009999999965228828
6,0.8037136568652343,0.48566295037673807,0.7853367540144152,0.6068829982979946,0.5952088845310713,0.6651744742839116,0.5894173565264003,0.6415411085684394,0.6896551724137931,0.605054482139012,9.997274190307546e-05,0.0009997274190307545
7,0.7694814103815603,0.5514521696813282,0.7683122023459403,0.586300465598081,0.5906118231939995,0.6589882895046763,0.5865757094135864,0.6229007334373039,0.6666666666666666,0.5974732166207016,9.98913864369431e-05,0.0009989138643694308
8,0.7691181197830912,0.569288758563212,0.7540762674423956,0.6032492805148911,0.6000313366600575,0.6683402799585116,0.594880746157809,0.6412360606780457,0.6666666666666666,0.60878734051388,9.975602221489895e-05,0.0009975602221489895
9,0.765782032655037,0.5668168312228938,0.7459270915677471,0.5999974150485808,0.5960666883219496,0.6795270815848989,0.5899599252575146,0.6449207928374294,0.6666666666666666,0.606448185531489,9.956679725573246e-05,0.0009956679725573246
10,0.7650303844192186,0.5784597198981927,0.7855269735859286,0.598744929685287,0.5967068533763942,0.6636879862034593,0.5864335858390748,0.6788929936749487,0.6666666666666666,0.614171408189837,9.932391847415829e-05,0.0009932391847415829
