epoch,train_loss,train_mean_f1,val_loss,val_mean_f1,val_mean_average_precision,val_mean_roc_auc,val_mean_ap_zones_1_8,val_zone9_average_precision,val_zone9_f1,val_checkpoint_score,lr_backbone,lr_head
1,0.7611000247724968,0.6198102126346803,0.6931940816963712,0.8465418138225288,0.9164334063295202,0.9133147904162396,0.9093439525412252,0.9731490366358787,0.92,0.9284854777696212,6.022813688212928e-07,6.022813688212928e-06
2,0.5528712552363726,0.7319188819136786,0.3407798173526923,0.9397995049597596,0.9812000652119129,0.9787124731146469,0.9809536945851987,0.9831710302256278,0.9333333333333333,0.9816188952773273,1.2022813688212928e-06,1.2022813688212928e-05
3,0.44356442941923724,0.8019077015542924,0.24019432036827007,0.9544374737611988,0.9870567338391544,0.985878111756735,0.9890913969559951,0.9707794289044289,0.92,0.9835978065405253,1.802281368821293e-06,1.802281368821293e-05
4,0.39645361610536656,0.8271536534241084,0.28240896547989297,0.9458406327971546,0.9861593413641105,0.9856794862410805,0.9866156817939638,0.9825086179252847,0.9230769230769231,0.98538356263336,2.402281368821293e-06,2.4022813688212927e-05
5,0.3978399452780931,0.8243922474004675,0.3152991244957472,0.9582026768264702,0.9893110166662671,0.9889651883945363,0.9914562872594455,0.9721488519208409,0.9056603773584906,0.985664056657864,2.9999999882608273e-06,2.9999999882608275e-05
6,0.3538817967294103,0.8479848528116289,0.3285732173244469,0.954622416529381,0.9845235733525618,0.9823789173789174,0.9852892179550727,0.9783984165324744,0.9166666666666666,0.9832219775282932,2.9991819017390234e-06,2.9991819017390232e-05
7,0.3066360119216333,0.8674719054201604,0.25160876533482224,0.955002357702161,0.9877926078557115,0.9866443138182268,0.9895226083721014,0.9739526037245927,0.9019607843137255,0.9848516069778487,2.9967408840982064e-06,2.9967408840982065e-05
8,0.30476449660870225,0.8683701709987618,0.37813472057071823,0.9554422329710377,0.9873628529280294,0.9866385824990898,0.988481897815638,0.9784104938271604,0.9333333333333333,0.9854604766190946,2.9926796045553286e-06,2.9926796045553288e-05
9,0.3028997526306218,0.8580007642442469,0.2319990017664774,0.9617635349863135,0.9885198190147955,0.9891709012270606,0.9932611816795096,0.9505889176970833,0.92,0.9804595024847818,2.9870025040599434e-06,2.9870025040599433e-05
10,0.31539892854314716,0.8571644219926408,0.3738275009673089,0.9612020748107367,0.9876899970716606,0.9848957195515167,0.9898797357685369,0.9701720874966488,0.9130434782608695,0.9839674412869706,2.979715790438091e-06,2.979715790438091e-05
11,0.2524195767466046,0.8912947689239572,0.2762403413556361,0.9625328117442431,0.9891169588629969,0.987806774545905,0.9914887331343095,0.9701427646924958,0.9019607843137255,0.9850849426017654,2.9708274316041353e-06,2.9708274316041356e-05
12,0.24245984990058178,0.8875228177283792,0.28305799153167754,0.9522328438853014,0.987541224726995,0.9868304632163327,0.9893660542771627,0.972942588325653,0.9090909090909091,0.9844390144917098,2.9603471468479634e-06,2.9603471468479635e-05
13,0.20827738165874604,0.9087820246475293,0.3187097293169548,0.9559394723792768,0.9848700687040819,0.9821961298229414,0.9869210395936794,0.9684623015873016,0.9090909090909091,0.981383418191766,2.948286396207086e-06,2.948286396207086e-05
14,0.24591341585229273,0.8853868604586597,0.3232941585980977,0.9500146554355927,0.9786635261247025,0.9692130919938892,0.9802240858447246,0.9661790483645247,0.92,0.9760105746006646,2.934658367935255e-06,2.9346583679352555e-05
15,0.20996175769853836,0.9080932713507749,0.2799578358026338,0.9622923115037428,0.9872183814376798,0.9851021244590085,0.9890202818127353,0.9728031784372364,0.9019607843137255,0.9841551508000855,2.9194779640813015e-06,2.9194779640813015e-05
16,0.18492021451338223,0.9222512015258351,0.2708504950617983,0.9569833330504667,0.983626094997157,0.9808330095830097,0.9848336692626272,0.9739655008733956,0.9387755102040817,0.9815732187458577,2.902761784193962e-06,2.902761784193962e-05
17,0.1815701081691926,0.9153736040503446,0.24113227936807866,0.9664050592992357,0.9911776457082543,0.9910884509344654,0.9921162590881937,0.9836687386687386,0.9230769230769231,0.9895820029623571,2.8845281071705197e-06,2.88452810717052e-05
18,0.16808994372928343,0.9284197264568876,0.3326469435366259,0.9469330689249159,0.9817295636421518,0.9773439359218344,0.9826682117417127,0.9742203788456648,0.9387755102040817,0.9801338618728983,2.8647968712690954e-06,2.8647968712690957e-05
19,0.1646465771971984,0.9269998461871466,0.46879481490092684,0.9584947228896937,0.9879264389636501,0.9858625881633127,0.9897587359930005,0.973268062728847,0.9130434782608695,0.9848115340137544,2.8435896523064564e-06,2.8435896523064565e-05
20,0.18067960539389324,0.9226288806363788,0.4339302401567693,0.9555311328978762,0.9789766232153041,0.9727079040122519,0.9804271355500184,0.9673725245375903,0.9387755102040817,0.9765107522462899,2.820929640065177e-06,2.820929640065177e-05
21,0.15592707563158426,0.9300215415904606,0.31138336014313,0.9566621844235473,0.988137427445911,0.9872189636048332,0.9904902396972954,0.969314929434836,0.92,0.9841376466185576,2.7968416129359526e-06,2.7968416129359524e-05
22,0.15708588473265622,0.9303484823811172,0.26081657931111596,0.9591143602923052,0.9867360498054659,0.9845078971618827,0.988294106490375,0.9742715963261939,0.9130434782608695,0.9840873534411206,2.771351910822791e-06,2.771351910822791e-05
23,0.1465915530144224,0.9338464351212407,0.25828926175745437,0.9621179499863258,0.9891667657890333,0.9891537002315987,0.9912162176835384,0.9727711506329926,0.9230769230769231,0.9856826975683746,2.7444884063407175e-06,2.7444884063407177e-05
24,0.11959322564541136,0.9462342089786357,0.3665022449058597,0.9581347366601423,0.9880270806301714,0.9864541034649731,0.9910969485416874,0.9634681373380438,0.8846153846153846,0.9828083051805943,2.7162804743374772e-06,2.716280474337477e-05
25,0.1394736983162847,0.9396602623437134,0.4383681157542014,0.9494639422219705,0.9815576412291309,0.9781266680179724,0.9830239017719791,0.969827556886346,0.8936170212765957,0.9790649983062891,2.6867589597725713e-06,2.6867589597725713e-05
26,0.1265735381513543,0.938992779098307,0.4908885633470466,0.9535601006369121,0.9817898064734855,0.9769689180921066,0.985131057118946,0.9550598013098013,0.8695652173913043,0.9761096803762026,2.6559561439887457e-06,2.6559561439887458e-05
27,0.09814071787430363,0.9601278733440017,0.35040530788743735,0.9595852855409029,0.9856171167827381,0.9831653608736942,0.9875583365519522,0.9700873586290252,0.9019607843137255,0.9823170431750741,2.623905709412818e-06,2.6239057094128176e-05
28,0.11343297341244066,0.9581501595624853,0.38930667057654017,0.959510576955556,0.9822942220947295,0.9742477379705642,0.98386475757262,0.969729938271605,0.9019607843137255,0.9796243117823156,2.5906427027244363e-06,2.5906427027244364e-05
29,0.09540972343539265,0.9603063217545955,0.5101944815291972,0.955259524362773,0.9836162934959971,0.9814160956461682,0.9859599739553613,0.9648668498210832,0.9166666666666666,0.9796320367150777,2.556203496533053e-06,2.5562034965330527e-05
30,0.10038843674209703,0.9584055213074412,0.38050740696477686,0.9542425265829522,0.985005830314851,0.9831538841593191,0.9866273428343662,0.9720337301587301,0.8979591836734694,0.9822492590316753,2.5206257496050057e-06,2.520625749605006e-05
31,0.09498340049865309,0.9600695983323632,0.43755975708033173,0.9511846099702184,0.9799368038698151,0.9806377388714345,0.9825657259065305,0.9589054275760933,0.92,0.9754676364073993,2.483948365684215e-06,2.483948365684215e-05
32,0.08306130560310923,0.9654524410509162,0.35614456103606545,0.9542384037216866,0.9863592789030802,0.9852946902131685,0.988572615764162,0.9686525840144262,0.92,0.9825966062392413,2.4462114509515045e-06,2.4462114509515043e-05
33,0.08505162427679311,0.965006075713136,0.5128923560599409,0.9584633777141023,0.985989902425324,0.9843291705610545,0.9881033304541995,0.9690824781943201,0.92,0.9823970747762356,2.407456270169087e-06,2.407456270169087e-05
34,0.07345534540414196,0.9671964431208662,0.3768488908965537,0.9594225821616789,0.988065120078998,0.9870277538484059,0.9900821533148996,0.9719288541917852,0.92,0.9846361635779652,2.3677252015581507e-06,2.3677252015581506e-05
35,0.08342632769628651,0.9663250821230807,0.3384403776247685,0.9526247494484577,0.9849085455326292,0.9821900630233963,0.9860114206526595,0.9760855445723866,0.92,0.9830336578285774,2.3270616904588956e-06,2.327061690458896e-05
36,0.06146788811719956,0.9738214732238853,0.5057478559792798,0.9580908274266342,0.986749651729386,0.9852933342154356,0.9883937568458221,0.9735968107978977,0.92,0.9839546730314447,2.285510201823694e-06,2.2855102018236937e-05
37,0.06275765809743007,0.9711274057398988,0.43580229251999,0.957024261131139,0.9868160805768044,0.9847024898745913,0.9884515148994628,0.973732605995537,0.8979591836734694,0.9840358422282851,2.2431161715953143e-06,2.2431161715953145e-05
