epoch,train_loss,train_mean_f1,val_loss,val_mean_f1,val_mean_average_precision,val_mean_roc_auc,val_mean_ap_zones_1_8,val_zone9_average_precision,val_zone9_f1,val_checkpoint_score,lr_backbone,lr_head
1,0.7799013410288719,0.5418143275059095,0.6407174283807928,0.6244603887510066,0.6379926508820203,0.7952145370929895,0.5993961888967295,0.9467643467643465,0.8695652173913043,0.7036066362570146,2.1176470588235296e-06,2.1176470588235296e-05
2,0.5258754495255659,0.7657625583564545,0.5938769080422142,0.7009936819528014,0.7392210875037699,0.8630849022907534,0.7190763749568927,0.9003787878787877,0.8333333333333334,0.7734670988334611,4.11764705882353e-06,4.11764705882353e-05
3,0.43322889991612806,0.807948691000315,0.44108334292065016,0.7796205148556817,0.8235237604813732,0.9038494930882839,0.8242003587923791,0.8181109739933268,0.7878787878787878,0.8223735433526633,6.11764705882353e-06,6.11764705882353e-05
4,0.3813850375037885,0.8387156690897928,0.556800249489871,0.7229474304525014,0.7728182475985272,0.8853525146724263,0.7899365126981538,0.6358721268015148,0.6363636363636364,0.743717196929162,8.11764705882353e-06,8.11764705882353e-05
5,0.44001994773887215,0.8034336718912493,0.48245633840560914,0.7852320268571025,0.8216521739975343,0.905201536488953,0.8253932015734233,0.7917239533904215,0.8125,0.8152924271185228,9.99999063452609e-06,9.99999063452609e-05
6,0.3615634297353761,0.8432681160395844,0.4709724848920649,0.7954857947641325,0.8447896835012656,0.916281878021045,0.8623639224822313,0.7041957716535407,0.6428571428571429,0.8149134772336241,9.996965895506114e-06,9.996965895506114e-05
7,0.32901767412460065,0.8585761858861116,0.4410595395348289,0.7896995677840145,0.8213360994158618,0.9095862846122849,0.8248043468069755,0.7935901202869529,0.8387096774193549,0.8154400788509687,9.988531721910024e-06,9.988531721910023e-05
8,0.30507897897020947,0.8682189824947693,0.46069231629371643,0.7963713471801648,0.8541652455482834,0.9196349601417586,0.8555037834138925,0.8434569426234106,0.8125,0.8518897311767479,9.974697336382814e-06,9.974697336382814e-05
9,0.2391049795133016,0.897471702574994,0.3956700400872664,0.8123438585558506,0.8550678079775251,0.9297938758793917,0.8781276556799337,0.670589026358257,0.6923076923076923,0.8158660668834307,9.955477866621948e-06,9.955477866621948e-05
10,0.21494320487744456,0.9108680921683516,0.48807216557589445,0.7723507085220965,0.8202007447585977,0.91682735766507,0.8307380455531301,0.7359023384023382,0.7586206896551724,0.8022873334078925,9.930894328835433e-06,9.930894328835433e-05
11,0.20984620440469492,0.9129085442945954,0.4587102711200714,0.7901825605206995,0.8412357710243731,0.9236186216836217,0.8532514774898694,0.7451101193004026,0.7428571428571429,0.8208090700330293,9.900973604760906e-06,9.900973604760905e-05
12,0.19645280661096057,0.9135010228566911,0.5373509006066756,0.7924130190796856,0.8486795993261456,0.9237245556301228,0.8632458351129055,0.7321497130320658,0.7333333333333333,0.8239169984886535,9.865748412270847e-06,9.865748412270846e-05
13,0.18097185326563814,0.9241207246128231,0.4063886588270014,0.8101714857900038,0.8564249269059787,0.9369348133647861,0.8642631931480296,0.7937187969695709,0.7407407407407407,0.843099874294492,9.825257269596074e-06,9.825257269596073e-05
14,0.18582870549729857,0.9231588416077838,0.4018136804754084,0.7970593970707386,0.8295665634760595,0.9274595721809855,0.8404637912197328,0.7423887415266726,0.6896551724137931,0.8110412763118147,9.77954445320662e-06,9.779544453206621e-05
15,0.16169528648066295,0.9283172487724498,0.493478215824474,0.800442554685007,0.8541025011021266,0.9340110831833416,0.8603112706236321,0.8044323449300823,0.7741935483870968,0.8435475929155671,9.728659949396057e-06,9.728659949396057e-05
16,0.15881434777838577,0.9303921648340788,0.43223915696144105,0.8069023092070765,0.8446212614281163,0.9295810712144372,0.8560025140787779,0.7535712402228238,0.7741935483870968,0.8252731319219916,9.672659399622222e-06,9.672659399622221e-05
17,0.151795409102364,0.9278701892288966,0.4253163294358687,0.809817141404443,0.8421670722952247,0.9262303596007916,0.8715954820100946,0.6067397945762656,0.5714285714285714,0.7921387757799458,9.611604039664102e-06,9.611604039664101e-05
18,0.13539553257171258,0.9424732310341519,0.4398248629136519,0.8111599007656356,0.8507364454836489,0.9332669192736495,0.8667153790400354,0.7229049770325566,0.7142857142857143,0.8235722584377917,9.545560632661403e-06,9.545560632661404e-05
